POI_ID,Contiene_árbol,Contiene_estructura,Contiene_tren,Contiene_agua,Sin_detecciones,Objetos_detectados,lat,lon
1059467623,False,False,False,False,True,Ninguno,19.27299000000001,-99.58856000000003
1244438449,False,False,False,False,True,Ninguno,19.273129999999988,-99.59115999999997
1232972723,False,False,False,False,True,Ninguno,19.273160000000004,-99.59172000000007
1244247108,False,False,False,False,True,Ninguno,19.273569999999992,-99.52921999999997
1202572649,False,False,False,False,True,Ninguno,19.274169999999998,-99.52922000000001
1203259933,False,False,False,False,True,Ninguno,19.273610000000005,-99.53360000000002
1202549281,False,False,False,False,True,Ninguno,19.274369999999998,-99.53215
1224038405,False,False,False,False,True,Ninguno,19.272809999999993,-99.61972999999996
1048906916,False,False,False,False,True,Ninguno,19.273000000000007,-99.61853000000005
1048912771,False,False,False,False,True,Ninguno,19.273300000000003,-99.59581999999997
1048912771,False,False,False,False,True,Ninguno,19.273300000000003,-99.59581999999997
1148694948,False,False,False,False,True,Ninguno,19.273340000000005,-99.61153000000004
1192817717,False,False,False,False,True,Ninguno,19.273960000000013,-99.58851000000001
1059489708,False,False,False,False,True,Ninguno,19.27389,-99.59397999999997
1210225268,False,False,False,False,True,Ninguno,19.27357999999999,-99.59357999999999
1174735864,False,False,False,False,True,Ninguno,19.274049999999995,-99.57476000000001
1224043237,False,False,False,False,True,Ninguno,19.274049999999995,-99.57476000000001
1202572650,False,False,False,False,True,Ninguno,19.274169999999998,-99.52922000000001
1202549280,False,False,False,False,True,Ninguno,19.274369999999998,-99.53215
1209168394,False,False,False,False,True,Ninguno,19.27396,-99.55782999999998
1202549279,False,False,False,False,True,Ninguno,19.274369999999998,-99.53215
1202549132,False,False,False,False,True,Ninguno,19.274369999999998,-99.53215
1244247736,False,False,False,False,True,Ninguno,19.274169999999998,-99.52922000000001
1202548759,False,False,False,False,True,Ninguno,19.274420000000006,-99.53822000000001
1202700665,False,False,False,False,True,Ninguno,19.273900000000012,-99.51122000000002
1222849262,False,False,False,False,True,Ninguno,19.273900000000005,-99.52499999999998
1048910104,False,False,False,False,True,Ninguno,19.273900000000005,-99.52499999999998
1048910103,False,False,False,False,True,Ninguno,19.27391,-99.52620000000002
1202577283,False,False,False,False,True,Ninguno,19.274169999999998,-99.52922000000001
1202548758,False,False,False,False,True,Ninguno,19.274420000000006,-99.53822000000001
1202548822,False,False,False,False,True,Ninguno,19.27439,-99.53358999999999
1202577284,False,False,False,False,True,Ninguno,19.274169999999998,-99.52922000000001
1099407188,False,False,False,False,True,Ninguno,19.274369999999998,-99.53215
1202577285,False,False,False,False,True,Ninguno,19.274169999999998,-99.52922000000001
1232807013,False,False,False,False,True,Ninguno,19.274049999999995,-99.57476000000001
1048860037,False,False,False,False,True,Ninguno,19.274049999999995,-99.57476000000001
1232807075,False,False,False,False,True,Ninguno,19.274049999999995,-99.57476000000001
1232807050,False,False,False,False,True,Ninguno,19.274049999999995,-99.57476000000001
1048886030,False,False,False,False,True,Ninguno,19.274350000000005,-99.58350000000002
1059489740,False,False,False,False,True,Ninguno,19.27429,-99.59381999999997
1202700669,False,False,False,False,True,Ninguno,19.274420000000003,-99.50865000000002
1164892498,False,False,False,False,True,Ninguno,19.274260000000005,-99.62015000000001
1222820820,False,False,False,False,True,Ninguno,19.27406999999999,-99.62211999999994
1048854299,False,False,False,False,True,Ninguno,19.274430000000002,-99.60703000000002
1108174726,False,False,False,False,True,Ninguno,19.27458,-99.61689
1059229539,False,False,False,False,True,Ninguno,19.273800000000005,-99.61608500000001
1212578730,False,False,False,False,True,Ninguno,19.27466999999999,-99.59698999999993
1110768020,False,False,False,False,True,Ninguno,19.27458,-99.61689
1164892595,False,False,False,False,True,Ninguno,19.27485,-99.60702999999995
1178940453,False,False,False,False,True,Ninguno,19.273580000000003,-99.64580000000002
1178940454,False,False,False,False,True,Ninguno,19.273580000000003,-99.64580000000002
1222717215,False,False,False,False,True,Ninguno,19.27277,-99.62927999999998
1112991418,False,False,False,False,True,Ninguno,19.273099999999992,-99.63252
1222783544,False,False,False,False,True,Ninguno,19.273440000000004,-99.63363999999999
1178943140,False,False,False,False,True,Ninguno,19.273160000000004,-99.63947
1178707596,False,False,False,False,True,Ninguno,19.2737,-99.64158
1010817675,False,False,False,False,True,Ninguno,19.274039999999996,-99.64158000000005
1178942503,False,False,False,False,True,Ninguno,19.27400000000001,-99.64419
1178942806,False,False,False,False,True,Ninguno,19.274189999999997,-99.63368999999997
1178942806,False,False,False,False,True,Ninguno,19.274189999999997,-99.63368999999997
1178942502,False,False,False,False,True,Ninguno,19.27400000000001,-99.64419
1178907841,False,False,False,False,True,Ninguno,19.27400000000001,-99.64419
1178907842,False,False,False,False,True,Ninguno,19.27400000000001,-99.64419
1178907843,False,False,False,False,True,Ninguno,19.27400000000001,-99.64419
1224041535,False,False,False,False,True,Ninguno,19.274039999999996,-99.64158000000005
1178806063,False,False,False,False,True,Ninguno,19.274050000000006,-99.63947
1137408559,False,False,False,False,True,Ninguno,19.274039999999996,-99.64024
1178760594,False,False,False,False,True,Ninguno,19.274039999999996,-99.64024
1178805788,False,False,False,False,True,Ninguno,19.274039999999996,-99.64024
1110768021,False,False,False,False,True,Ninguno,19.273970000000002,-99.62332999999997
1048854404,False,False,False,False,True,Ninguno,19.273970000000002,-99.62332999999997
1178942791,False,False,False,False,True,Ninguno,19.274189999999997,-99.63368999999997
